#  E (eV)   dos(E)     Int dos(E) EFermi =    5.968 eV
 -29.410  0.1224E-83  0.7235E-84
 -29.409  0.1224E-83  0.7248E-84
 -29.408  0.1224E-83  0.7260E-84
 -29.407  0.1224E-83  0.7272E-84
 -29.406  0.1224E-83  0.7284E-84
 -29.405  0.1224E-83  0.7296E-84
 -29.404  0.1224E-83  0.7309E-84
 -29.403  0.1224E-83  0.7321E-84
 -29.402  0.1224E-83  0.7333E-84
 -29.401  0.1224E-83  0.7345E-84
 -29.400  0.1224E-83  0.7358E-84
 -29.399  0.1224E-83  0.7370E-84
 -29.398  0.1224E-83  0.7382E-84
 -29.397  0.1224E-83  0.7394E-84
 -29.396  0.1224E-83  0.7407E-84
 -29.395  0.1224E-83  0.7419E-84
 -29.394  0.1224E-83  0.7431E-84
 -29.393  0.1224E-83  0.7443E-84
 -29.392  0.1224E-83  0.7456E-84
 -29.391  0.1224E-83  0.7468E-84
 -29.390  0.1224E-83  0.7480E-84
 -29.389  0.1224E-83  0.7492E-84
 -29.388  0.1224E-83  0.7505E-84
 -29.387  0.1224E-83  0.7517E-84
 -29.386  0.1224E-83  0.7529E-84
 -29.385  0.1224E-83  0.7541E-84
 -29.384  0.1224E-83  0.7554E-84
 -29.383  0.1224E-83  0.7566E-84
 -29.382  0.1224E-83  0.7578E-84
 -29.381  0.1224E-83  0.7590E-84
 -29.380  0.1224E-83  0.7603E-84
 -29.379  0.1224E-83  0.7615E-84
 -29.378  0.1224E-83  0.7627E-84
 -29.377  0.1224E-83  0.7639E-84
 -29.376  0.1224E-83  0.7652E-84
 -29.375  0.1224E-83  0.7664E-84
 -29.374  0.1224E-83  0.7676E-84
